Date,MaxTemp,MinTemp,avgWind,avgGust,avgHumidity,avgCloud,avgPressure,totalPrecip,totalPrecipTmrw
08-03-2009,35,18,12.375,21.25,55.5,4.75,1012.25,0,0
08-04-2009,33,23,11.375,19.375,62.75,12.5,1012.25,0,0
08-05-2009,32,20,7.375,12.25,65.375,2.125,1015.75,0,0
08-06-2009,33,18,6.75,11.75,62.5,6.75,1017.875,0,0
08-07-2009,33,21,14.125,21,60.125,9.875,1016.625,0,0
08-08-2009,36,24,18.75,27,60.125,7.75,1015,0,0
08-09-2009,35,24,15.25,22.5,56.375,5.75,1016.5,0,2
08-10-2009,29,24,10.875,15.375,71.25,15.375,1016.75,2,0
08-11-2009,31,21,8.375,12.625,59.375,14.625,1017.5,0,0
08-12-2009,31,18,6.625,11.375,62.75,4.375,1018.625,0,0
08-13-2009,31,18,8.375,14.5,56.625,19.25,1018.875,0,0
08-14-2009,31,17,8.25,14.25,55.125,3.75,1018.125,0,0
08-15-2009,33,18,11.875,19.125,59.25,17.375,1015.5,0,0
08-16-2009,34,25,16,24.25,59.125,31.625,1014.125,0,4
08-17-2009,28,23,12.875,19.5,73.5,42.25,1015.75,4,0
08-18-2009,29,20,5.75,9.375,76.125,30.25,1016.625,0,17
08-19-2009,33,21,13.25,19.125,74.375,39.5,1010.375,17,13
08-20-2009,26,20,15.375,24,70.5,27.25,1009.5,13,0
08-21-2009,26,16,15.25,22.5,59.5,17.125,1013.125,0,0
08-22-2009,25,14,9.25,14.625,67.625,12.25,1017.625,0,0
08-23-2009,27,11,5.875,10.125,65.875,0.25,1018.625,0,0
08-24-2009,28,14,9.5,17.125,62.75,0.875,1019.375,0,0
08-25-2009,30,15,9.5,16.25,60.75,0,1017.625,0,0
08-26-2009,31,16,10.5,17.75,62.25,3,1016.625,0,5
08-27-2009,31,22,10,16.125,68.125,24.75,1014.5,5,5
08-28-2009,22,18,8.75,12.25,87.25,73.25,1013.5,5,0
08-29-2009,27,15,9.625,15.625,70,24,1014.875,0,0
08-30-2009,22,11,9.875,15.375,64.25,6.25,1020.625,0,0
08-31-2009,22,9,7.125,12,75.75,37.125,1023.75,0,0
09-01-2009,24,10,7.25,12.75,64.5,3.25,1023.875,0,0
09-02-2009,26,10,7.625,13.5,61.625,12.375,1021.625,0,0
09-03-2009,28,12,7.25,12.75,64.375,16.375,1018.5,0,5
09-04-2009,28,15,6.875,11.375,73,47.125,1017.25,5,78
09-05-2009,23,19,7,11.5,95.875,80.5,1018.375,78,14
09-06-2009,24,17,5,8.375,92,60.625,1019,14,0
09-07-2009,28,16,6.25,11,80.625,53.375,1017.25,0,0
09-08-2009,28,17,7.125,13.125,79.5,38.25,1016,0,0
09-09-2009,28,18,7.5,13.875,75.875,22.5,1017.75,0,0
09-10-2009,28,16,7.75,13.25,73.375,11.375,1019.375,0,0
09-11-2009,29,16,5.5,9.375,71.125,16.75,1018.375,0,0
09-12-2009,27,17,9.5,15.75,67,18.75,1017.25,0,0
09-13-2009,25,16,10.625,18,63.75,6,1017.5,0,0
09-14-2009,26,16,9.5,15.875,62.25,26.875,1016,0,0
09-15-2009,25,19,10.625,17.5,59.125,40.75,1014.625,0,0
09-16-2009,28,18,16,24.5,61.75,16,1015.875,0,0
09-17-2009,26,16,12.375,19.125,59.375,11.875,1017.875,0,0
09-18-2009,25,11,9.875,16.5,60.25,1.25,1019.125,0,0
09-19-2009,25,12,11.125,19.75,57.875,20.625,1019.25,0,7
09-20-2009,21,14,5.625,8.875,86.375,79.375,1014.625,7,0
09-21-2009,30,15,7.375,11.75,75.75,37.5,1012.375,0,1
09-22-2009,25,16,7.625,12.375,86.875,49.375,1015,1,0
09-23-2009,24,14,5.75,9.75,83.875,50.75,1020.125,0,49
09-24-2009,18,17,7.375,11.75,98.25,97.25,1019.25,49,13
09-25-2009,24,14,8.875,14.375,78.5,26.25,1018.75,13,2
09-26-2009,21,14,7.875,13.375,77.25,25.25,1014.125,2,0
09-27-2009,29,12,15.5,25.75,67.75,2.625,1006.125,0,0
09-28-2009,19,11,19.125,30.125,49.5,1.625,1013.375,0,0
09-29-2009,19,8,10.625,16.875,65.25,0.625,1018.625,0,0
09-30-2009,22,7,9.125,16.375,70.25,12.5,1017.25,0,5
10-01-2009,19,14,19.75,34.125,82.25,53.25,1008.125,5,0
10-02-2009,17,8,19.875,31,52.25,11,1007,0,0
10-03-2009,16,7,12.125,18.375,65.5,12.25,1012.25,0,0
10-04-2009,18,4,5.125,9.125,74.5,14,1017.875,0,0
10-05-2009,21,7,9.75,16.5,74,7.625,1015.875,0,7
10-06-2009,20,12,18.125,27.875,80.25,58.125,1009.125,7,0
10-07-2009,19,4,7.75,13.75,62.75,6.875,1017.75,0,105
10-08-2009,16,12,10,17.25,91.25,90.75,1011.375,105,80
10-09-2009,10,6,12.875,18.75,96.25,84.375,1013.875,80,0
10-10-2009,12,2,9.375,15.875,80.375,3,1023.75,0,0
10-11-2009,11,1,11.125,17.375,74.625,10,1026.25,0,1
10-12-2009,17,6,8.75,13.5,80.75,50.75,1020.5,1,6
10-13-2009,7,5,13.875,20.5,92.75,89.125,1024.25,6,21
10-14-2009,9,7,8.375,11.375,94.75,97.875,1017,21,5
10-15-2009,9,7,7.875,10.75,93,94.25,1013.25,5,0
10-16-2009,8,6,11.25,15.875,86.25,92.125,1020.375,0,0
10-17-2009,10,3,10.125,15,71.75,51.75,1028.5,0,0
10-18-2009,13,0,12.25,21,71,1.25,1027,0,0
10-19-2009,20,7,19.875,32.875,71.125,9.25,1018.375,0,0
10-20-2009,22,11,18.5,30,76.875,13.375,1016.125,0,0
10-21-2009,17,12,15,24,77.5,31.125,1017,0,39
10-22-2009,16,13,17,28.375,93.125,90,1007.125,39,8
10-23-2009,8,6,19.5,27,87.125,97.125,1004.375,8,0
10-24-2009,15,4,12.875,21.125,75.375,10.25,1011,0,3
10-25-2009,18,9,12.125,20.5,77.25,36.375,1014.125,3,8
10-26-2009,11,9,10.125,15.625,94.5,82.125,1017.875,8,7
10-27-2009,10,8,8.375,12.75,96.75,89,1012.25,7,0
10-28-2009,16,8,12.375,19.125,89.875,54,1011.625,0,45
10-29-2009,18,11,23.125,39.125,95.375,74.5,1009.375,45,33
10-30-2009,12,6,18.125,29,82.25,24.375,1005.25,33,0
10-31-2009,11,3,12.75,19.625,76.5,10.375,1015.375,0,0
11-01-2009,16,3,12.25,21.25,75.5,4.25,1021.375,0,0
11-02-2009,16,10,16.125,28.375,82.5,34.25,1022.25,0,0
11-03-2009,13,5,9.375,16.5,67.5,18.75,1027.75,0,0
11-04-2009,15,8,16.125,26.375,76.5,13.625,1024.875,0,0
11-05-2009,15,3,9.125,16.375,80.75,3.625,1028.5,0,0
11-06-2009,19,9,20.375,35,80.625,6.25,1019.625,0,0
11-07-2009,21,13,16.625,29.375,74.625,0.25,1014.25,0,0
11-08-2009,21,13,13.25,23.625,78.625,13.25,1018.875,0,0
11-09-2009,20,14,7,13,83,47.375,1023.5,0,0
11-10-2009,14,12,12,18.5,90.375,72.125,1025.75,0,0
11-11-2009,14,7,10.875,17,75,12.125,1026.5,0,0
11-12-2009,14,3,11.125,19.875,67.25,4.875,1019.875,0,0
11-13-2009,16,6,18.625,33.25,70.75,21.125,1010.75,0,0
11-14-2009,18,10,12.625,22.5,85.75,50.625,1010.25,0,15
11-15-2009,12,7,15.375,21.5,94.375,100,1014.875,15,39
11-16-2009,8,5,11.375,16,95.75,90.125,1014,39,4
11-17-2009,7,6,12.375,17.75,96.25,98.375,1012.25,4,4
11-18-2009,7,6,8,11.375,96.75,98.375,1014.625,4,0
11-19-2009,12,6,8.625,13.375,89.625,45.625,1018.875,0,0
11-20-2009,14,6,5.5,10.125,90.5,35.375,1021,0,0
11-21-2009,15,8,6.125,11.125,86.125,58.25,1018.75,0,0
11-22-2009,15,8,11.75,19.625,81.375,28.75,1017.5,0,0
11-23-2009,13,9,11.5,18.125,90.25,49.125,1016.75,0,4
11-24-2009,12,6,18,28.125,87.5,81,1013.875,4,0
11-25-2009,9,4,18.375,28.125,74.25,43.125,1016.5,0,0
11-26-2009,5,0,18.375,28,75.75,30.75,1020.375,0,0
11-27-2009,13,-1,12.75,23.375,73.125,4.375,1017.5,0,0
11-28-2009,17,8,16.375,31.125,71.75,15.75,1011.375,0,0
11-29-2009,13,5,17.375,27.875,90.625,76.375,1012,0,0
11-30-2009,7,1,13.5,20.625,75.875,24.75,1020.125,0,0
12-01-2009,10,3,15.25,27.25,69,4.875,1015.25,0,6
12-02-2009,3,1,14.5,22.875,81.375,67.875,1007.375,6,0
12-03-2009,2,-4,16.375,23.75,64.75,16,1020.125,0,0
12-04-2009,-1,-6,10.125,15,50,1.875,1025.75,0,0
12-05-2009,4,-5,14.75,24.875,47.375,7.625,1022.125,0,1
12-06-2009,3,-4,17,27.375,64.625,36.5,1021.625,1,1
12-07-2009,2,-2,13.125,20.25,87.5,86.875,1022.875,1,9
12-08-2009,5,-1,15.625,23.75,95.25,96.625,1009,9,0
12-09-2009,-5,-9,37,47.875,75.375,96.375,1005.125,0,0
12-10-2009,-1,-11,18.25,25.625,43.625,1.5,1023.25,0,0
12-11-2009,4,-5,11.875,21,33.125,11.75,1027.75,0,8
12-12-2009,4,-2,21.875,38.25,62.375,62.125,1021.625,8,6
12-13-2009,9,4,14.375,23.625,91.25,47.375,1014.25,6,0
12-14-2009,9,-3,26.375,42.25,79.75,62.375,1014,0,0
12-15-2009,-2,-6,14.75,18.875,55.625,22.5,1032.375,0,0
12-16-2009,6,-6,11.25,19.875,48,1.75,1032.875,0,0
12-17-2009,8,0,18,34.375,55.375,7,1023.5,0,1
12-18-2009,3,0,13.375,21.875,80.125,67.625,1014.25,1,1
12-19-2009,0,-3,19.5,26,85.125,91.875,1018.5,1,0
12-20-2009,4,-5,9.375,14.5,72.25,31.125,1021.25,0,0
12-21-2009,6,-3,9.625,17.5,82,31.875,1021.125,0,0
12-22-2009,6,1,15.375,26.375,93.125,71.125,1016.125,0,12
12-23-2009,12,7,18.75,29.875,94.125,96.75,1011.875,12,33
12-24-2009,8,7,16.75,25,95.625,100,1002.875,33,2
12-25-2009,-6,-7,31,39,81,97.125,1000.375,2,0
12-26-2009,-1,-5,28,38.5,71.625,95.25,1010.5,0,0
12-27-2009,-4,-9,18.75,28.125,94.5,88.25,1017.875,0,0
12-28-2009,-1,-9,19,29.125,94.375,86,1025.625,0,0
12-29-2009,1,-5,10,15.125,67.5,40,1029.75,0,1
12-30-2009,3,-2,15.75,24,84.625,90.625,1019,1,0
12-31-2009,0,-7,14.75,21.25,90.375,81.25,1021.25,0,0
01-01-2010,-4,-9,16.125,21.25,65.875,35,1032.25,0,0
01-02-2010,-6,-13,9.375,12.875,58.375,39.875,1034.125,0,0
01-03-2010,-8,-13,11.125,15.625,59.25,85.625,1032.125,0,0
01-04-2010,-13,-18,11.5,18.625,92.625,22.875,1033.625,0,0
01-05-2010,-9,-15,12.875,19.125,73.75,4.875,1031.5,0,0
01-06-2010,-3,-12,5.875,10,60.125,48.25,1025.625,0,1
01-07-2010,-11,-15,27.375,37.5,90.75,100,1024,1,0
01-08-2010,-13,-17,19.625,27.625,93.5,100,1033.5,0,0
01-09-2010,-11,-17,11,17,94.5,75.5,1037.125,0,0
01-10-2010,-4,-19,12.375,22.625,88.875,11.375,1034.75,0,0
01-11-2010,0,-5,18.5,30.5,90.5,69.125,1027.125,0,0
01-12-2010,-1,-7,5.75,9.5,88.125,45.25,1033.125,0,0
01-13-2010,7,-5,16.625,31.875,81.625,0.5,1025,0,0
01-14-2010,6,1,14.5,28.75,97,73.375,1021,0,0
01-15-2010,5,2,5.125,9.375,98.5,93.375,1024.625,0,0
01-16-2010,8,1,6.625,11.625,96.625,89,1020.625,0,0
01-17-2010,9,2,9.5,15,92.75,51.875,1013.625,0,0
01-18-2010,11,0,8.875,15.875,85.5,15.625,1015.375,0,0
01-19-2010,11,3,10,16.375,92.375,69.5,1012.5,0,11
01-20-2010,15,5,17,28.125,92.125,59.875,1004.75,11,21
01-21-2010,8,1,17.375,25.5,96.125,91.5,1002.75,21,0
01-22-2010,9,1,11.625,17.625,91.625,50.375,1011.625,0,13
01-23-2010,9,3,20.25,33.75,91.5,67,1003.375,13,22
01-24-2010,7,0,17.75,26.375,91.375,76.375,997.625,22,0
01-25-2010,0,-2,25.875,35.875,74,90,1004.25,0,0
01-26-2010,0,-6,20.5,26.5,60.125,46.375,1019,0,7
01-27-2010,3,-3,11.25,20,70.125,62.375,1022.875,7,0
01-28-2010,-3,-7,15.25,21.375,61.75,23.5,1032,0,9
01-29-2010,-7,-8,17.75,23.5,80.25,89.875,1028.25,9,7
01-30-2010,-3,-8,11,16.25,87.875,42.625,1023.625,7,0
01-31-2010,1,-11,4.75,9,87.875,9.125,1025.875,0,0
02-01-2010,1,-7,12.5,22.25,95,30.375,1023,0,0
02-02-2010,1,-3,13,21.875,96,54.375,1020.625,0,0
02-03-2010,2,-9,6.875,12.625,89,19.375,1025.875,0,3
02-04-2010,0,-2,13.375,21.125,87.25,72.375,1022.625,3,26
02-05-2010,1,0,10.625,16,97.875,100,1011,26,2
02-06-2010,1,-4,16.625,24.625,93.25,77.75,1018.25,2,0
02-07-2010,2,-5,5.75,9.875,88,34.75,1021,0,3
02-08-2010,1,-2,9.5,13.75,94.25,86.375,1018,3,0
02-09-2010,-7,-12,24.625,32.75,89.125,83.125,1018.875,0,0
02-10-2010,-1,-9,15.5,22.25,85.125,50.75,1024.5,0,0
02-11-2010,1,-12,3.25,5.875,89.375,31,1022.25,0,0
02-12-2010,3,-4,8,13,89.75,65.25,1017.75,0,0
02-13-2010,4,-2,5.875,10.125,85.625,54.125,1016.375,0,0
02-14-2010,1,-8,15,20.25,91.625,97.625,1014.875,0,0
02-15-2010,-3,-8,22.5,29.375,82.125,100,1016.5,0,0
02-16-2010,-1,-6,17.625,24.875,86,88.125,1020.375,0,0
02-17-2010,1,-8,16.125,25.625,86.375,26,1021.375,0,0
02-18-2010,4,-5,8.625,15.25,76.75,15.125,1022.625,0,0
02-19-2010,7,-2,9.125,16.75,72.375,44.25,1020.875,0,0
02-20-2010,8,3,10.125,18.125,94.5,85.875,1018.375,0,36
02-21-2010,8,3,12.375,20,97.75,94.5,1012,36,1
02-22-2010,1,-4,19.125,25.375,89.875,99,1013.5,1,0
02-23-2010,4,-5,15.75,20.875,69,51.25,1018,0,0
02-24-2010,-2,-9,18.125,23.75,54,19.5,1022.375,0,0
02-25-2010,4,-10,6,9.875,46.125,7.125,1022.875,0,0
02-26-2010,6,-5,8.625,14.75,51.125,26.875,1020.75,0,0
02-27-2010,5,-4,14,21.625,58.125,17.875,1018.25,0,0
02-28-2010,8,-4,10.5,16.625,62.875,13.875,1019.5,0,0
03-01-2010,4,-2,10.375,16.125,87.125,72.375,1021.625,0,0
03-02-2010,3,-1,13.125,18.625,86.375,85.5,1020,0,0
03-03-2010,6,-2,12,18.75,79,34.875,1020.125,0,0
03-04-2010,9,-4,5.375,9.375,67.375,7.75,1022.625,0,0
03-05-2010,12,-1,11,18.75,57.25,1.625,1024.625,0,0
03-06-2010,15,1,13.5,23.125,63.625,18.25,1025.25,0,0
03-07-2010,16,6,15.125,24.375,80.25,56.25,1019.5,0,0
03-08-2010,18,6,11.5,18.125,82.375,52.25,1015.75,0,15
03-09-2010,14,9,19.75,31.25,90.5,65,1003.75,15,1
03-10-2010,20,9,18.5,30.75,81,15.375,999.625,1,17
03-11-2010,12,7,17.625,26.25,81.375,35,1000.375,17,0
03-12-2010,8,4,8.75,13.375,84.75,70.25,1004,0,3
03-13-2010,5,3,18,26.625,95.875,100,1002.75,3,1
03-14-2010,7,6,17.875,26.625,93.75,100,1011,1,0
03-15-2010,12,7,13.75,20.25,90,91.25,1020.875,0,0
03-16-2010,10,7,12.5,18.125,90.75,91,1023.875,0,0
03-17-2010,12,4,9.125,13.625,86.125,52.375,1021.875,0,0
03-18-2010,15,3,8.25,14,81.625,30.875,1018,0,0
03-19-2010,18,4,9.25,16.5,71.5,23.5,1013.625,0,15
03-20-2010,5,1,17,23.5,92.875,88.375,1014.625,15,27
03-21-2010,5,1,21.125,30.75,96.25,100,1011.75,27,3
03-22-2010,14,3,15.375,22.5,84.5,42.875,1012,3,0
03-23-2010,19,3,8,14.625,70.5,3.625,1013.125,0,1
03-24-2010,19,9,10.625,18.875,74.75,54.5,1012.125,1,42
03-25-2010,10,6,17.25,26.375,94.875,86,1009,42,0
03-26-2010,12,-1,10.375,17.25,75.5,8,1018.625,0,8
03-27-2010,11,4,19.375,31.375,87.75,69.875,1009.375,8,9
03-28-2010,11,5,18.875,26.875,85.75,66,1009.625,9,0
03-29-2010,15,4,6.375,11,74.375,31.5,1016.25,0,0
03-30-2010,20,5,16.875,28.875,70.375,11.125,1012.125,0,0
03-31-2010,25,13,23.375,42,66.875,6.75,1007,0,0
04-01-2010,26,15,23.25,39.875,67,3.75,1007.625,0,20
04-02-2010,23,15,22.625,37.375,74.75,54.5,1005.75,20,22
04-03-2010,18,10,11.5,17.375,73.5,21.375,1011.625,22,0
04-04-2010,24,12,21.375,36,77.125,22.75,1012.5,0,0
04-05-2010,24,15,14.125,23.5,87.375,57.75,1012.5,0,0
04-06-2010,25,17,26.25,41.25,71.25,12,1004.375,0,3
04-07-2010,19,10,19.875,30.375,77.125,55.125,1003.625,3,0
04-08-2010,14,5,15.25,21.875,67.5,25.75,1013.375,0,0
04-09-2010,20,5,9.625,15.875,58.25,3.75,1018.25,0,0
04-10-2010,22,9,14.25,23.875,60.375,6.25,1021.125,0,0
04-11-2010,25,11,10.125,18.875,62.25,19,1022.625,0,0
04-12-2010,25,11,11.75,20.625,64.25,1.875,1022.5,0,0
04-13-2010,27,12,12.25,21.5,59.75,0.875,1021.875,0,0
04-14-2010,27,13,14.25,24.5,55.25,0.75,1024.5,0,0
04-15-2010,26,14,13.75,25.125,64.875,18.625,1023.5,0,6
04-16-2010,20,13,14.125,23.125,80.625,33.125,1021,6,0
04-17-2010,18,7,10.375,17,63.5,25.125,1021.75,0,0
04-18-2010,19,5,9.25,16.125,56.75,11.5,1021.375,0,0
04-19-2010,17,8,6.25,10.5,62,33.125,1020.375,0,0
04-20-2010,20,6,5.5,8.375,61.375,7.375,1015.625,0,0
04-21-2010,23,9,8.25,15.125,56.5,44.625,1011.375,0,1
04-22-2010,22,13,8.125,13.75,79.25,41.25,1009.25,1,29
04-23-2010,22,15,14.5,23.875,91.875,68.625,1004.375,29,112
04-24-2010,17,12,16.75,26.875,96.125,68.625,996.375,112,17
04-25-2010,13,11,25.125,40,94.625,93,995.75,17,0
04-26-2010,13,9,17.125,25.625,90.25,84.375,1005.625,0,0
04-27-2010,16,3,12.5,18.25,79.75,33.75,1011,0,0
04-28-2010,20,7,12.375,19.75,70.375,10.375,1012.75,0,0
04-29-2010,25,13,28.375,44.875,60.875,4.25,1002.25,0,12
04-30-2010,20,18,20.125,34,88.125,65.125,999,12,7
05-01-2010,22,14,11.625,18.75,82.375,43.25,1002.875,7,15
05-02-2010,21,12,8.5,12.75,80.625,35,1004.25,15,0
05-03-2010,24,12,10.5,16.875,68.875,7.75,1011.25,0,0
05-04-2010,26,11,12,19.875,64.625,8.125,1011.5,0,0
05-05-2010,26,14,9.875,17.75,67,3.75,1009.25,0,0
05-06-2010,25,10,14.5,23,63.75,4.375,1012.25,0,0
05-07-2010,24,11,19.75,30.625,68.875,27.375,1007.625,0,0
05-08-2010,15,6,15.375,22.875,54.625,6.75,1023.75,0,0
05-09-2010,13,2,7,11.875,75,38,1027.125,0,10
05-10-2010,10,8,19.875,31.875,88.125,73,1018.5,10,0
05-11-2010,26,12,17.375,27.375,75.5,46.125,1009.5,0,17
05-12-2010,28,17,10.75,16.25,80.75,61.625,1012.25,17,5
05-13-2010,24,16,13,21.25,84,45.625,1014.5,5,3
05-14-2010,18,12,6.5,10.75,83.875,35.125,1023.75,3,44
05-15-2010,13,11,10,16,93.875,88.875,1021.875,44,19
05-16-2010,17,13,6.875,10.625,98,99.125,1017.375,19,0
05-17-2010,15,13,9.375,13.25,90.75,95.25,1016.125,0,0
05-18-2010,22,9,8.625,14,73.125,26.5,1016.5,0,1
05-19-2010,18,9,8.75,14.625,81.75,36.625,1014.875,1,52
05-20-2010,23,14,12.125,18.5,91.75,72,1009.25,52,6
05-21-2010,21,13,12.5,18.875,85.75,58.875,1011.5,6,0
05-22-2010,31,10,12.125,19.375,73,2.875,1012.875,0,0
05-23-2010,33,22,14.375,23.25,69.75,6.25,1012.75,0,0
05-24-2010,33,20,8.875,16.125,73.625,8,1015.125,0,2
05-25-2010,30,20,8.25,14.625,82.375,11,1015.5,2,3
05-26-2010,29,18,4.375,7.875,83,11,1015.875,3,5
05-27-2010,28,18,8,13,84.5,18.625,1015.5,5,0
05-28-2010,28,18,9.125,14,68,19,1014.875,0,0
05-29-2010,30,13,6.625,11.75,67.5,11.75,1012.125,0,6
05-30-2010,27,19,6.5,10.75,85.375,25,1011.125,6,11
05-31-2010,27,20,6.75,11.625,87.875,36.125,1012.375,11,0
06-01-2010,33,19,8.75,15,70.625,12.5,1011.375,0,0
06-02-2010,33,22,11.125,18,60.625,10.5,1006.875,0,2
06-03-2010,29,21,6.375,10.5,79.625,23.125,1007.875,2,0
06-04-2010,33,18,10.375,17.375,67.25,4.375,1008.375,0,0
06-05-2010,33,23,13.5,21,64.125,4.875,1007,0,0
06-06-2010,28,16,12.875,17.75,64.875,18.375,1013.375,0,0
06-07-2010,28,14,7.625,13.25,67.625,23.375,1016.25,0,7
06-08-2010,33,18,14,21.75,73,21.875,1012.625,7,23
06-09-2010,30,21,7.875,13.375,85.625,44.625,1013,23,0
06-10-2010,33,20,12.125,18.375,69.25,20.5,1011.875,0,6
06-11-2010,26,23,12.875,20.625,83.5,39.125,1011.375,6,0
06-12-2010,33,23,10.5,16.375,75,22.5,1015.25,0,14
06-13-2010,29,22,10.375,17.375,84.875,16.25,1015.375,14,3
06-14-2010,31,22,8.875,13.125,78.25,33.875,1012.125,3,5
06-15-2010,28,20,8.875,13.75,79.375,26,1013.375,5,0
06-16-2010,33,18,4.5,7.5,73.375,12.5,1016.75,0,6
06-17-2010,35,21,7.25,12.25,73.875,22.25,1015,6,0
06-18-2010,35,23,13.75,22.125,60.875,7.25,1013.75,0,0
06-19-2010,35,23,9.25,15.125,63.25,9.75,1015.625,0,0
06-20-2010,36,21,4.25,6.875,68,12.125,1016.125,0,0
06-21-2010,36,23,11.375,18.25,60.5,10.75,1015.125,0,0
06-22-2010,37,26,12.625,19.75,57.375,9.25,1015.875,0,0
06-23-2010,36,24,12.375,20.625,56,5.5,1015.75,0,0
06-24-2010,31,22,11.375,17,66.75,8.5,1017,0,0
06-25-2010,35,18,7.25,12.5,64.75,7.875,1015.625,0,0
06-26-2010,35,23,9.75,15.125,66.75,11.75,1011.5,0,2
06-27-2010,36,23,17.625,27,67.375,28.75,1006.75,2,2
06-28-2010,31,20,9.375,14.625,67.125,24,1010.625,2,0
06-29-2010,29,18,7.75,11.625,61,5.25,1017.25,0,0
06-30-2010,28,16,9.625,15.25,64.875,0,1021.625,0,0
07-01-2010,29,14,10,16,58.5,0,1023.25,0,0
07-02-2010,30,14,9.375,15.375,53.125,0,1020.75,0,0
07-03-2010,32,15,12.125,19.5,61.25,17.75,1016,0,1
07-04-2010,27,21,12.375,21.625,86.625,52.75,1014.125,1,2
07-05-2010,32,24,15.625,24.375,66.75,44.75,1012.5,2,5
07-06-2010,33,21,9.625,17.25,78.625,40.25,1014.625,5,6
07-07-2010,27,22,7,12.625,93.25,50,1016.25,6,22
07-08-2010,28,23,5,8.5,93.625,55.375,1015.875,22,21
07-09-2010,29,22,7.875,11.625,81.875,39.375,1015.75,21,0
07-10-2010,33,18,5.25,9.125,67.375,14.75,1015.375,0,5
07-11-2010,28,20,8.75,14.75,82.75,23.625,1009.625,5,21
07-12-2010,28,23,5.875,10,91.25,41,1006.375,21,2
07-13-2010,35,22,6.375,11.125,72.375,22.625,1009.375,2,0
07-14-2010,37,23,8.875,14.875,68.5,11.875,1013.5,0,9
07-15-2010,34,24,7.875,13.5,80.5,12.125,1014.625,9,0
07-16-2010,36,22,5.25,9.5,71.875,29.75,1015,0,1
07-17-2010,33,24,6.875,12.25,76.5,10.125,1013.5,1,0
07-18-2010,34,24,10.75,16.625,72.625,15.5,1012.125,0,0
07-19-2010,36,24,12.125,19.5,62.75,18.25,1012.125,0,0
07-20-2010,36,25,13,19.375,63.5,14.625,1012.875,0,16
07-21-2010,33,24,7.375,13.125,84.25,26.625,1016.625,16,1
07-22-2010,33,24,14.25,21.375,73,20.5,1014.125,1,0
07-23-2010,36,25,14.875,22.125,58.875,12.375,1013.25,0,0
07-24-2010,36,24,13.75,22.25,63,20,1013.75,0,0
07-25-2010,33,23,7.125,11,71.875,25.25,1016.125,0,6
07-26-2010,32,22,8.25,13.875,77.75,25,1016.75,6,2
07-27-2010,32,21,7.5,12.5,79.875,20.625,1015.25,2,3
07-28-2010,33,23,9.125,15.5,76.625,22.625,1016.5,3,3
07-29-2010,34,23,5.25,9.25,77.5,16.75,1017,3,11
07-30-2010,31,22,6.125,11.25,79.625,29.25,1013.125,11,0
07-31-2010,33,23,10.75,17.75,69.75,17.75,1009.75,0,0
08-01-2010,33,21,6.75,11.5,71.875,27.5,1012.875,0,0
08-02-2010,37,20,9.875,17.375,65.375,10.75,1013.75,0,0
08-03-2010,40,25,12.25,20.5,53.75,3.5,1013,0,0
08-04-2010,38,25,11.625,18.5,52.375,3.5,1011.625,0,0
08-05-2010,33,23,7.875,12.25,70.25,42.5,1012,0,0
08-06-2010,32,20,7.875,14.375,63.125,3.875,1013.875,0,0
08-07-2010,33,19,7,12.5,58.5,10.125,1013.25,0,0
08-08-2010,35,20,9.25,16.25,59.625,12.625,1011.125,0,0
08-09-2010,37,24,7.875,14,64.875,19.625,1011.875,0,2
08-10-2010,37,25,7.25,13,67,13.75,1012.125,2,0
08-11-2010,38,24,6.5,11.125,62.75,10.75,1011.25,0,2
08-12-2010,38,23,5.5,9,66.75,20.5,1009,2,1
08-13-2010,38,24,10.625,18.125,60,11.625,1007.5,1,0
08-14-2010,37,24,11.5,18.625,64.875,15.125,1009,0,0
08-15-2010,33,23,10.25,16.25,70.25,30.875,1014.375,0,0
08-16-2010,31,17,7.75,13.375,59.25,3,1018.375,0,0
08-17-2010,29,19,10,17,61,17.25,1016.875,0,0
08-18-2010,33,19,6.875,11.75,59,35.25,1014,0,0
08-19-2010,36,21,7.625,12.875,61.875,23,1011,0,21
08-20-2010,34,23,11.5,20.375,73.875,22.375,1008.625,21,16
08-21-2010,32,24,8.25,13.5,77.5,17.125,1009.625,16,0
08-22-2010,33,21,8.5,14,73.625,30.75,1015.375,0,0
08-23-2010,32,18,8.875,15.75,62.375,0,1015.625,0,0
08-24-2010,30,14,8.875,13.875,68.25,12.25,1015.875,0,0
08-25-2010,27,15,9.75,15.875,54.875,8,1019.875,0,0
08-26-2010,28,12,5.75,10.375,58.75,0,1021.25,0,0
08-27-2010,29,14,8.25,14.625,55.75,0,1018.75,0,0
08-28-2010,32,14,9.25,15.875,52.25,4.75,1016.5,0,0
08-29-2010,31,21,12,19,75,21.25,1017,0,1
08-30-2010,30,20,11.5,16.5,81.75,63.125,1018.375,1,9
08-31-2010,29,21,13.125,21.875,88.5,38.875,1016.125,9,15
09-01-2010,24,22,9.25,16.375,94.25,62.125,1013.625,15,22
09-02-2010,32,21,14.125,24.125,85.875,55.375,1011.375,22,6
09-03-2010,23,11,14.375,22.125,67.875,6.875,1017.25,6,0
09-04-2010,23,9,8,13.625,64.375,0.375,1018.75,0,0
09-05-2010,28,9,11,17.875,56.5,3,1014.5,0,0
